Year,District,Total cases,Total deaths
2014,Mathura,1044,0
2014,Mau,2,0
2014,Meerut,105,0
2014,Mirzapur,4192,0
2014,Moradabad,286,0
2014,Muzaffarnagar,1594,0
2014,Pilibhit,20,0
2014,Pratapgarh,178,0
2014,Prayagraj,6703,0
2014,Rae Bareli,52,0
2014,Rampur,327,0
2014,Saharanpur,1746,0
2014,Sambhal,104,0
2014,Sant Kabeer Nagar,43,0
2014,Shahjahanpur,14,0
2014,Shamli,1213,0
2014,Shravasti,21,0
2014,Siddharth Nagar,218,0
2014,Sitapur,6,0
2014,Sonbhadra,9997,0
2014,Sultanpur,160,0
2014,Unnao,40,0
2014,Varanasi,335,0
2014,Almora,21,0
2014,Bageshwar,3,0
2014,Chamoli,2,0
2014,Champawat,19,0
2014,Dehradun,720,0
2014,Haridwar,359,0
2014,Nainital,96,0
2014,Pauri Garhwal,36,0
2014,Pithoragarh,0,0
2014,Rudra Prayag,3,0
2014,Tehri Garhwal,7,0
2014,Udam Singh Nagar,160,0
2014,Uttar Kashi,0,0
2014,24 Paraganas North,581,0
2014,24 Paraganas South,624,0
2014,Bankura,988,3
2014,Bardhaman,75,3
2014,Birbhum,140,1
2014,Coochbehar,347,0
2014,Darjeeling,120,0
2014,Dinajpur Dakshin,121,0
2014,Dinajpur Uttar,124,0
2014,Hooghly,164,0
2014,Howrah,1777,0
2014,Jalpaiguri,394,1
2014,KMUHO#,530,0
2014,Kolkata,16828,0
2014,Maldah,1149,1
2014,Medinipur East,253,0
2014,Medinipur West,747,1
2014,Murshidabad,2041,2
2014,Nadia,640,0
2014,OS: (Jharkhand)^,0,1
2014,Purulia,1081,4
2014,Pvt. Hospital & Others#,5993,0
2014,Nicobars,425,0
2014,"North And Middle
Andaman",23,0
2014,South Andamans,109,0
2014,Anantapur,515,0
2014,Chittoor,108,0
2014,East Godavari,5246,0
2014,Guntur,428,0
2014,Krishna,412,0
2014,Kurnool,155,0
2014,Prakasam,499,0
2014,SPSR Nellore,229,0
2014,Srikakulam,903,0
2014,Visakhapatanam,8410,0
2014,Vizianagaram,2778,0
2014,West Godavari,987,0
2014,Y.S.R.,407,0
2014,Anjaw,65,1
2014,Changlang,730,0
2014,Dibang Valley,54,0
2014,East Kameng,313,0
2014,East Siang,610,0
2014,Kurung Kumey,198,0
2014,Lohit,666,1
2014,Longding,444,2
2014,Lower Dibang Valley,680,4
2014,Lower Subansiri,67,0
2014,Papum Pare,259,0
2014,Tirap,406,0
2014,Upper Siang,253,0
2014,Upper Subansiri,700,0
2014,West Kameng,125,0
2014,West Siang,512,1
2014,Baksa,915,2
2014,Barpeta,100,0
2014,Bongaigaon,57,0
2014,Cachar,211,0
2014,Chirang,631,0
2014,Darrang,34,0
2014,Dhemaji,57,0
2014,Dhubri,116,0
2014,Dibrugarh,30,0
2014,Dima Hasao,1581,2
2014,Goalpara,565,0
2014,Golaghat,78,0
2014,Hailakandi,406,0
2014,Jorhat,47,0
2014,Kamrup,181,0
2014,Kamrup Metro,437,3
2014,Karbi Anglong,4182,0
2014,Karimganj,293,2
2014,Kokrajhar,834,0
2014,Lakhimpur,276,0
2014,Marigaon,86,0
2014,Nagaon,134,0
2014,Nalbari,51,0
2014,Sivasagar,39,1
2014,Sonitpur,155,0
2014,Tinsukia,148,0
2014,Udalguri,2896,1
2014,Araria,35,0
2014,Arwal,0,0
2014,Aurangabad,321,0
2014,Banka,42,0
2014,Begusarai,0,0
2014,Bhagalpur,13,0
2014,Bhojpur,0,0
2014,Buxar,0,0
2014,Darbhanga,0,0
2014,Gaya,85,0
2014,Gopalganj,0,0
2014,Jamui,170,0
2014,Jehanabad,8,0
2014,Kaimur (Bhabua),22,0
2014,Katihar,61,0
2014,Khagaria,0,0
2014,Kishanganj,0,0
2014,Lakhisarai,209,0
2014,Madhepura,7,0
2014,Madhubani,92,0
2014,Munger,263,0
2014,Muzaffarpur,0,0
2014,Nalanda,1,0
2014,Nawada,241,0
2014,Pashchim Champaran,0,0
2014,Patna,4,0
2014,Purbi Champaran,0,0
2014,Purnia,279,0
2014,Rohtas,178,0
2014,Saharsa,0,0
2014,Samastipur,3,0
2014,Saran,6,0
2014,Sheikhpura,3,0
2014,Sheohar,0,0
2014,Sitamarhi,0,0
2014,Siwan,0,0
2014,Supaul,0,0
2014,Vaishali,0,0
2014,Chandigarh,114,0
2014,Balod,724,4
2014,Baloda Bazar,574,2
2014,Balrampur,6160,0
2014,Bastar,11490,10
2014,Bemetara,102,0
2014,Bijapur,12515,11
2014,Bilaspur,1159,0
2014,Dantewada,16256,3
2014,Dhamtari,824,1
2014,Durg,2927,0
2014,Gariyaband,2206,0
2014,Janjgir-Champa,889,1
2014,Jashpur,9622,0
2014,Kabirdham,5014,0
2014,Kanker,7877,0
2014,Kondagaon,6087,10
2014,Korba,8411,0
2014,Korea,5719,0
2014,Mahasamund,449,2
2014,Mungeli,322,0
2014,Narayanpur,4265,0
2014,Raigarh,3717,0
2014,Raipur,68,0
2014,RajnandGaon,4483,1
2014,Sukma,10336,4
2014,Surajpur,3419,4
2014,Surguja,3378,0
2014,"Dadra And Nagar
Haveli",669,1
2014,Daman,48,0
2014,Diu,8,0
2014,New Delhi,98,0
2014,North Goa,458,0
2014,South Goa,366,0
2014,Ahmadabad,304,0
2014,Ahmadabad MC#,7152,8
2014,Amreli,826,0
2014,Anand,338,0
2014,Arvalli,126,0
2014,Banas kantha,731,0
2014,Bharuch,581,0
2014,Bhavnagar,333,0
2014,Bhavnagar MC#,182,0
2014,Botad,37,0
2014,Chhotaudepur,932,0
2014,Dang,528,0
2014,Devbhumi Dwarka,137,0
2014,Dohad,4475,0
2014,Gandhinagar,237,0
2014,Gandhinagar MC#,296,0
2014,Gir Somnath,203,0
2014,Jamnagar,281,0
2014,Jamnagar MC#,11,0
2014,Junagadh,471,0
2014,Junagadh MC#,88,2
2014,Kachchh,840,0
2014,Kheda,354,0
2014,Mahesana,671,1
2014,Mahisagar,346,0
2014,Morbi,2978,0
2014,Narmada,236,0
2014,Navsari,742,0
2014,Panch Mahals,1313,0
2014,Patan,850,0
2014,Porbandar,270,0
2014,Rajkot,796,0
2014,Rajkot MC#,106,0
2014,Sabar kantha,467,0
2014,Surat,646,1
2014,Surat MC#,7737,4
2014,Surendranagar,1203,0
2014,Tapi,228,0
2014,Vadodara,509,0
2014,Vadodara MC#,1233,0
2014,Valsad,1814,0
2014,Ambala,83,0
2014,Bhiwani,293,0
2014,Faridabad,135,0
2014,Fatehabad,368,0
2014,Gurugram,79,0
2014,Hisar,577,0
2014,Jhajjar,153,0
2014,Jind,52,0
2014,Kaithal,40,0
2014,Karnal,249,1
2014,Kurukshetra,126,0
2014,Mahendragarh,36,0
2014,Nuh,301,0
2014,Palwal,415,0
2014,Panchkula,121,0
2014,Panipat,109,0
2014,Rewari,22,0
2014,Rohtak,72,0
2014,Sirsa,608,0
2014,Sonipat,87,0
2014,Yamunanagar,559,0
2014,Bilaspur,13,0
2014,Chamba,2,0
2014,Hamirpur,19,0
2014,Kangra,25,0
2014,Kullu,8,0
2014,Mandi,12,0
2014,Shimla,11,0
2014,Sirmaur,2,0
2014,Solan,9,0
2014,Una,1,0
2014,Baramulla,0,0
2014,Doda,0,0
2014,Jammu,101,0
2014,Kargil,0,0
2014,Kathua,42,0
2014,Kishtwar,0,0
2014,Leh Ladakh,0,0
2014,Poonch,48,0
2014,Rajouri,53,0
2014,Ramban,0,0
2014,Reasi,3,0
2014,Samba,15,0
2014,Udhampur,9,0
2014,UMCP Jammu#,20,0
2014,Bokaro,4383,0
2014,Chatra,3229,0
2014,Deoghar,79,0
2014,Dhanbad,2755,0
2014,Dumka,1758,0
2014,East Singhbum,3937,1
2014,Garhwa,6161,0
2014,Giridih,10517,0
2014,Godda,3025,0
2014,Gumla,2411,0
2014,Hazaribagh,5698,0
2014,Jamtara,35,0
2014,Khunti,3214,0
2014,Koderma,1698,0
2014,Latehar,11068,0
2014,Lohardaga,1558,0
2014,Pakur,675,0
2014,Palamu,9910,0
2014,Ramgarh,1549,0
2014,Ranchi,2649,0
2014,Sahebganj,2691,0
2014,Saraikela Kharsawan,3068,1
2014,Simdega,5869,2
2014,West Singhbhum,15798,4
2014,A.M.U. Almatti#,69,0
2014,A.M.U. B. Gudi#,24,0
2014,A.M.U. Kembhavi#,4,0
2014,Bagalkote,678,0
2014,Ballari,148,0
2014,Belagavi,57,0
2014,Bengaluru Rural,6,0
2014,Bengaluru Urban,16,0
2014,Bidar,119,0
2014,Chamarajanagara,68,0
2014,ChikkaBallaPura,9,0
2014,Chikkamagaluru,169,0
2014,Chitradurga,39,0
2014,Dakshina Kannada,8240,2
2014,Davangere,93,0
2014,Dharwad,200,0
2014,Gadag,544,0
2014,Hassan,68,0
2014,Haveri,377,0
2014,Kalaburagi,298,0
2014,Kodagu,32,0
2014,Kolar,52,0
2014,Koppal,580,0
2014,Mandya,27,0
2014,Mysuru,54,0
2014,Raichur,283,0
2014,Ramanagara,26,0
2014,Shivamogga,139,0
2014,Tumakuru,44,0
2014,U.K.P.N. PURA#,145,0
2014,Udupi,1639,0
2014,Uttara Kannada,187,0
2014,Vijayapura,183,0
2014,Yadgir,177,0
2014,Alappuzha,81,0
2014,Ernakulam,152,0
2014,Idukki,30,1
2014,Kannur,186,1
2014,Kasaragod,344,0
2014,Kollam,78,1
2014,Kottayam,51,0
2014,Kozhikode,195,0
2014,Malappuram,230,2
2014,Palakkad,67,0
2014,Pathanamthitta,89,0
2014,Thiruvananthapuram,82,0
2014,Thrissur,148,1
2014,Wayanad,18,0
2014,Lakshadweep District,0,0
2014,Alirajpur,2257,0
2014,Anuppur,1620,0
2014,Ashoknagar,994,0
2014,Balaghat,7601,7
2014,Barwani,922,0
2014,Betul,4246,0
2014,Bhind,3939,0
2014,Bhopal,876,0
2014,Burhanpur,648,0
2014,Chhatarpur,909,0
2014,Chhindwara,4020,0
2014,Damoh,602,0
2014,Datia,1722,0
2014,Dewas,187,0
2014,Dhar,2933,1
2014,Dindori,3243,1
2014,East Nimar,1166,0
2014,Guna,1432,1
2014,Gwalior,1802,0
2014,Harda,276,0
2014,Indore,89,0
2014,Jabalpur,350,0
2014,Jhabua,8705,0
2014,Katni,659,0
2014,Khargone,2203,0
2014,Mandla,3007,2
2014,Mandsaur,264,0
2014,Morena,2156,0
2014,Narmadapuram,2973,0
2014,Narsinghpur,1303,0
2014,Neemuch,103,0
2014,Panna,1332,0
2014,Raisen,870,0
2014,Rajgarh,553,0
2014,Ratlam,2553,0
2014,Rewa,979,0
2014,Sagar,1260,0
2014,Satna,1221,0
2014,Sehore,449,1
2014,Seoni,1569,0
2014,Shahdol,773,0
2014,Shajapur,207,0
2014,Sheopur,4606,6
2014,Shivpuri,7827,0
2014,Sidhi,4315,3
2014,Singrauli,2075,0
2014,Tikamgarh,1220,4
2014,Ujjain,303,0
2014,Umaria,691,0
2014,Vidisha,869,0
2014,Ahmednagar,101,0
2014,Akola,196,0
2014,Amravati,578,0
2014,Aurangabad,91,0
2014,Beed,48,0
2014,Bhandara,93,0
2014,Buldhana,208,0
2014,Chandrapur,1965,5
2014,Dhule,410,1
2014,Gadchiroli,24469,18
2014,Gondia,1465,9
2014,Hingoli,11,0
2014,Jalgaon,312,0
2014,Jalna,14,0
2014,Kolhapur,94,0
2014,Latur,57,1
2014,Mumbai,9068,18
2014,Nagpur,285,0
2014,Nagpur MC#,48,0
2014,Nanded,110,0
2014,Nandurbar,644,1
2014,Nashik,408,0
2014,Osmanabad,11,0
2014,Parbhani,38,0
2014,Pune,231,1
2014,Pune MC#,22,3
2014,Raigad,3254,0
2014,Ratnagiri,309,0
2014,Sangli,92,0
2014,Satara,260,0
2014,Sindhudurg,142,0
2014,Solapur,32,1
2014,Thane,7503,10
2014,Wardha,242,0
2014,Washim,76,0
2014,Yavatmal,498,0
2015,Bishnupur,2,0
2015,Chandel,16,0
2015,Churachandpur,57,0
2015,Imphal East,4,0
2015,Imphal Urban#,2,0
2015,Imphal West,4,0
2015,Jiribam,11,0
2015,Kangpokpi,4,0
2015,Senapati,2,0
2015,Tamenglong,31,0
2015,Thoubal,10,0
2015,Ukhrul,2,0
2015,East Garo Hills,14545,28
2015,East Khasi Hills,426,6
2015,Ri Bhoi,1436,7
2015,South Garo Hills,5417,8
2015,West Garo Hills,11525,6
2015,West Jaintia Hills,1153,6
2015,West Khasi Hills,4666,12
2015,Aizawl,509,2
2015,Aizawl West#,714,5
2015,Champhai,82,2
2015,Kolasib,864,3
2015,Lawngtlai,8890,3
2015,Lunglei,6020,7
2015,Mamit,5066,7
2015,Saiha,822,0
2015,Serchhip,178,2
2015,Mon,48,0
2015,Dimapur,98,0
2015,Kiphire,38,0
2015,Kohima,157,2
2015,Longleng,188,0
2015,Mokokchung,562,0
2015,Peren,70,0
2015,Phek,82,0
2015,Tuensang,106,0
2015,UVBDS Dimapur#,233,0
2015,Wokha,205,0
2015,Zunheboto,149,0
2015,Anugul,27600,7
2015,Balangir,11492,7
2015,Baleshwar,800,2
2015,Bargarh,2135,1
2015,Bhadrak,324,0
2015,Boudh,6835,3
2015,Cuttack,1466,0
2015,Deogarh,5002,2
2015,Dhenkanal,5200,1
2015,Gajapati,8979,0
2015,Ganjam,17492,3
2015,Jagatsinghapur,295,0
2015,Jajapur,894,0
2015,Jharsuguda,1437,1
2015,Kalahandi,29533,6
2015,Kandhamal,30823,7
2015,Kendrapara,181,0
2015,Kendujhar,27822,4
2015,Khordha,991,0
2015,Koraput,37247,4
2015,Malkangiri,18687,10
2015,Mayurbhanj,31563,3
2015,Nabarangpur,20310,5
2015,Nayagarh,7192,1
2015,Nuapada,7060,6
2015,Puri,170,0
2015,Rayagada,41745,5
2015,Sambalpur,20483,1
2015,Sonepur,3202,0
2015,Sundargarh,28075,10
2015,Karaikal,22,0
2015,Mahe,3,0
2015,Pondicherry,50,0
2015,Yanam,4,0
2015,Amritsar,53,0
2015,Barnala,20,0
2015,Bathinda,185,0
2015,Faridkot,106,0
2015,Fatehgarh Sahib,1,0
2015,Fazilka,21,0
2015,Ferozepur,10,0
2015,Gurdaspur,14,0
2015,Hoshiarpur,22,0
2015,Jalandhar,10,0
2015,Kapurthala,2,0
2015,Ludhiana,85,0
2015,Mansa,194,0
2015,Moga,9,0
2015,Pathankot,4,0
2015,Patiala,43,0
2015,Rupnagar,1,0
2015,S.A.S Nagar,7,0
2015,Sangrur,29,0
2015,"Shahid Bhagat Singh
Nagar",29,0
2015,Sri Muktsar Sahib,153,0
2015,Tarn taran,38,0
2015,Ajmer,314,0
2015,Alwar,882,0
2015,Banswara,629,0
2015,Baran,711,0
2015,Barmer,726,0
2015,Bharatpur,891,1
2015,Bhilwara,537,0
2015,Bikaner,648,1
2015,Bundi,384,0
2015,Chittorgarh,529,0
2015,Churu,298,0
2015,Dausa,230,0
2015,Dholpur,670,0
2015,Dungarpur,653,0
2015,Ganganagar,525,0
2015,Hanumangarh,228,0
2015,Jaipur,457,0
2015,Jaisalmer,92,0
2015,Jalore,176,0
2015,Jhalawar,149,0
2015,Jhunjhunu,114,0
2015,Jodhpur,602,0
2015,Karauli,241,1
2015,Kota,411,0
2015,Nagaur,526,0
2015,OS: (Gujarat)^,0,1
2015,Pali,383,0
2015,Pratapgarh,567,0
2015,Rajsamand,743,0
2015,Sawai Madhopur,355,0
2015,Sikar,57,0
2015,Sirohi,170,0
2015,Tonk,140,0
2015,Udaipur,1080,0
2015,Gangtok,19,0
2015,Gyalshing,3,0
2015,Mangan,10,0
2015,Namchi,3,0
2015,Aranthangi#,252,0
2015,Ariyalur,11,0
2015,Chengalpattu,35,0
2015,Chennai,4669,0
2015,Cheyyar#,42,0
2015,Coimbatore,17,0
2015,Cuddalore,57,0
2015,Dharmapuri,90,0
2015,Dindigul,14,0
2015,Erode,0,0
2015,Kallakurichi,21,0
2015,Kanchipuram,9,0
2015,Kanniyakumari,366,0
2015,Karur,6,0
2015,Kovilpatti#,103,0
2015,Krishnagiri,15,0
2015,Madurai,67,0
2015,Nagapattinam,69,0
2015,Namakkal,32,0
2015,Palani#,13,0
2015,Paramakudi#,508,0
2015,Perambalur,4,0
2015,Poonamallee#,0,0
2015,Pudukkottai,16,0
2015,Ramanathapuram,1357,0
2015,Salem,9,0
2015,Sivaganga,1,0
2015,Sivakasi#,3,0
2015,Tenkasi,15,0
2015,Thanjavur,43,0
2015,The Nilgiris,2,0
2015,Theni,13,0
2015,Thiruvallur,157,0
2015,Thiruvarur,15,0
2015,Tiruchirappalli,49,0
2015,Tirunelveli,31,0
2015,Tirupathur,34,0
2015,Tiruppur,12,0
2015,Tiruvannamalai,171,0
2015,Tuticorin,97,0
2015,Vellore,244,0
2015,Villupuram,37,0
2015,Virudhunagar,23,0
2015,Adilabad,1498,0
2015,Hyderabad,116,0
2015,Karimnagar,202,0
2015,Khammam,2990,0
2015,Mahabubnagar,85,0
2015,Medak,54,0
2015,Nalgonda,19,0
2015,Nizamabad,72,0
2015,Ranga Reddy,32,0
2015,Warangal,121,0
2015,Dhalai,21332,53
2015,Gomati,10999,5
2015,Khowai,2394,3
2015,North Tripura,4023,20
2015,Sepahijala,382,1
2015,South Tripura,10449,12
2015,Unakoti,817,1
2015,West Tripura,844,1
2015,Agra,91,0
2015,Aligarh,647,0
2015,Ambedkar Nagar,19,0
2015,Amethi,56,0
2015,Amroha,171,0
2015,Auraiya,313,0
2015,Ayodhya,30,0
2015,Azamgarh,19,0
2015,Baghpat,135,0
2015,Bahraich,17,0
2015,Ballia,1,0
2015,Balrampur,15,0
2015,Banda,430,0
2015,Barabanki,4,0
2015,Bareilly,146,0
2015,Basti,33,0
2015,Bhadohi,1372,0
2015,Bijnor,494,0
2015,Budaun,356,0
2015,Bulandshahr,433,0
2015,Chandauli,78,0
2015,Chitrakoot,764,0
2015,Deoria,15,0
2015,Etah,439,0
2015,Etawah,204,0
2015,Farrukhabad,490,0
2015,Fatehpur,594,0
2015,Firozabad,135,0
2015,Gautam Buddha Nagar,427,0
2015,Ghaziabad,247,0
2015,Ghazipur,51,0
2015,Gonda,42,0
2015,Gorakhpur,1,0
2015,Hamirpur,501,0
2015,Hapur,369,0
2015,Hardoi,47,0
2015,Hathras,277,0
2015,Jalaun,508,0
2015,Jaunpur,324,0
2015,Jhansi,483,0
2015,Kannauj,238,0
2015,Kanpur Dehat,294,0
2015,Kanpur Nagar,166,0
2015,Kasganj,407,0
2015,Kaushambi,445,0
2015,Kheri,372,0
2015,Kushi Nagar,82,0
2015,Lalitpur,331,0
2015,Lucknow,57,0
2015,Maharajganj,21,0
2015,Mahoba,655,0
2015,Mainpuri,107,0
2015,Mathura,124,0
2015,Mau,9,0
2015,Meerut,83,0
2015,Mirzapur,4396,0
2015,Moradabad,168,0
2015,Muzaffarnagar,1440,0
2015,Pilibhit,3,0
2015,Pratapgarh,113,0
2015,Prayagraj,5735,0
2015,Rae Bareli,40,0
2015,Rampur,284,0
2015,Saharanpur,2449,0
2015,Sambhal,164,0
2015,Sant Kabeer Nagar,48,0
2015,Shahjahanpur,18,0
2015,Shamli,466,0
2015,Shravasti,35,0
2015,Siddharth Nagar,258,0
2015,Sitapur,5,0
2015,Sonbhadra,11312,0
2015,Sultanpur,156,0
2015,Unnao,23,0
2015,Varanasi,330,0
2015,Almora,12,0
2015,Bageshwar,2,0
2015,Chamoli,7,0
2015,Champawat,4,0
2015,Dehradun,311,0
2015,Haridwar,617,0
2015,Nainital,92,0
2015,Pauri Garhwal,14,0
2015,Pithoragarh,0,0
2015,Rudra Prayag,0,0
2015,Tehri Garhwal,9,0
2015,Udam Singh Nagar,103,0
2015,Uttar Kashi,0,0
2015,24 Paraganas North,666,0
2015,24 Paraganas South,368,0
2015,Bankura,1339,10
2015,Bardhaman,176,9
2015,Birbhum,230,1
2015,Coochbehar,311,0
2015,Darjeeling,180,0
2015,Dinajpur Dakshin,246,0
2015,Dinajpur Uttar,190,0
2015,Hooghly,229,0
2015,Howrah,1607,1
2015,Jalpaiguri,527,2
2015,KMUHO#,280,0
2015,Kolkata,9445,0
2015,Maldah,1274,3
2015,Medinipur East,283,0
2015,Medinipur West,980,19
2015,Murshidabad,2329,13
2015,Nadia,557,3
2015,OS: (Jharkhand)^,0,1
2015,Purulia,2207,4
2015,Pvt. Hospital & Others#,3060,0
2015,Nicobars,267,0
2015,"North And Middle
Andaman",14,0
2015,South Andamans,128,0
2015,Anantapur,559,0
2015,Chittoor,74,0
2015,East Godavari,6806,0
2015,Guntur,413,0
2015,Krishna,521,0
2015,Kurnool,402,0
2015,Prakasam,466,0
2015,SPSR Nellore,186,0
2015,Srikakulam,1143,0
2015,Visakhapatanam,10197,0
2015,Vizianagaram,3241,0
2015,West Godavari,682,0
2015,Y.S.R.,352,0
2015,Anjaw,29,0
2015,Changlang,587,2
2015,Dibang Valley,16,0
2015,East Kameng,240,0
2015,East Siang,501,0
2015,Kurung Kumey,87,0
2015,Lohit,610,0
2015,Longding,210,0
2015,Lower Dibang Valley,467,4
2015,Lower Subansiri,81,1
2015,Papum Pare,303,0
2015,Tirap,784,0
2015,Upper Siang,101,0
2015,Upper Subansiri,507,0
2015,West Kameng,78,0
2015,West Siang,487,0
2015,Baksa,883,0
2015,Barpeta,75,0
2015,Bongaigaon,60,1
2015,Cachar,167,0
2015,Chirang,1185,0
2015,Darrang,27,0
2015,Dhemaji,65,0
2015,Dhubri,90,0
2015,Dibrugarh,42,0
2015,Dima Hasao,1107,1
2015,Goalpara,732,0
2015,Golaghat,54,0
2015,Hailakandi,249,0
2015,Jorhat,42,0
2015,Kamrup,195,1
2015,Kamrup Metro,106,0
2015,Karbi Anglong,3695,1
2015,Karimganj,230,0
2015,Kokrajhar,3140,0
2015,Lakhimpur,202,0
2015,Marigaon,106,0
2015,Nagaon,289,0
2015,Nalbari,34,0
2015,Sivasagar,22,0
2015,Sonitpur,192,0
2015,Tinsukia,176,0
2015,Udalguri,2392,0
2015,Araria,33,0
2015,Arwal,0,0
2015,Aurangabad,485,1
2015,Banka,7,0
2015,Begusarai,1,0
2015,Bhagalpur,16,0
2015,Bhojpur,7,0
2015,Buxar,0,0
2015,Darbhanga,0,0
2015,Gaya,1284,0
2015,Gopalganj,1,0
2015,Jamui,215,0
2015,Jehanabad,0,0
2015,Kaimur (Bhabua),1,0
2015,Katihar,97,0
2015,Khagaria,0,0
2015,Kishanganj,0,0
2015,Lakhisarai,117,0
2015,Madhepura,12,0
2015,Madhubani,54,0
2015,Munger,957,0
2015,Muzaffarpur,0,0
2015,Nalanda,6,0
2015,Nawada,146,0
2015,Pashchim Champaran,0,0
2015,Patna,13,0
2015,Purbi Champaran,0,0
2015,Purnia,129,0
2015,Rohtas,403,0
2015,Saharsa,2,0
2015,Samastipur,5,0
2015,Saran,7,0
2015,Sheikhpura,3,0
2015,Sheohar,0,0
2015,Sitamarhi,0,0
2015,Siwan,0,0
2015,Supaul,5,0
2015,Vaishali,0,0
2015,Chandigarh,152,1
2015,Balod,1258,4
2015,Baloda Bazar,1515,0
2015,Balrampur,8460,0
2015,Bastar,11480,4
2015,Bemetara,101,0
2015,Bijapur,17761,2
2015,Bilaspur,969,0
2015,Dantewada,17955,3
2015,Dhamtari,1772,2
2015,Durg,2287,1
2015,Gariyaband,2088,0
2015,Janjgir-Champa,588,1
2015,Jashpur,7445,0
2015,Kabirdham,7175,0
2015,Kanker,12818,0
2015,Kondagaon,9102,3
2015,Korba,5169,0
2015,Korea,5034,0
2015,Mahasamund,774,0
2015,Mungeli,406,0
2015,Narayanpur,4659,0
2015,Raigarh,2046,1
2015,Raipur,99,0
2015,RajnandGaon,3460,0
2015,Sukma,16238,0
2015,Surajpur,2355,0
2015,Surguja,1872,0
2015,"Dadra And Nagar
Haveli",418,0
2015,Daman,73,0
2015,Diu,11,0
2015,New Delhi,54,0
2015,North Goa,379,0
2015,South Goa,272,1
2015,Ahmadabad,252,1
2015,Ahmadabad MC#,7354,5
2015,Amreli,983,0
2015,Anand,727,0
2015,Arvalli,167,0
2015,Banas kantha,1061,0
2015,Bharuch,494,0
2015,Bhavnagar,350,0
2015,Bhavnagar MC#,219,0
2015,Botad,60,0
2015,Chhotaudepur,1291,0
2015,Dang,325,0
2015,Devbhumi Dwarka,98,0
2015,Dohad,4344,0
2015,Gandhinagar,205,0
2015,Gandhinagar MC#,114,0
2015,Gir Somnath,422,0
2015,Jamnagar,278,0
2015,Jamnagar MC#,11,0
2015,Junagadh,518,0
2015,Junagadh MC#,91,0
2015,Kachchh,932,0
2015,Kheda,510,0
2015,Mahesana,468,0
2015,Mahisagar,357,0
2015,Morbi,1426,0
2015,Narmada,278,0
2015,Navsari,1026,0
2015,Panch Mahals,1524,0
2015,Patan,679,0
2015,Porbandar,228,0
2015,Rajkot,782,0
2015,Rajkot MC#,196,0
2015,Sabar kantha,774,0
2015,Surat,761,0
2015,Surat MC#,7513,1
2015,Surendranagar,1254,0
2015,Tapi,198,0
2015,Vadodara,663,0
2015,Vadodara MC#,1786,0
2015,Valsad,847,0
2015,Ambala,112,0
2015,Bhiwani,143,0
2015,Faridabad,109,0
2015,Fatehabad,107,0
2015,Gurugram,66,0
2015,Hisar,199,0
2015,Jhajjar,82,0
2015,Jind,45,0
2015,Kaithal,22,0
2015,Karnal,255,0
2015,Kurukshetra,195,0
2015,Mahendragarh,32,0
2015,Nuh,6380,3
2015,Palwal,406,0
2015,Panchkula,104,0
2015,Panipat,91,0
2015,Rewari,32,0
2015,Rohtak,92,0
2015,Sirsa,150,0
2015,Sonipat,82,0
2015,Yamunanagar,604,0
2015,Bilaspur,6,0
2015,Chamba,2,0
2015,Hamirpur,23,0
2015,Kangra,17,0
2015,Kullu,3,0
2015,Mandi,1,0
2015,Shimla,7,0
2015,Sirmaur,0,0
2015,Solan,1,0
2015,Una,0,0
2015,Baramulla,0,0
2015,Doda,2,0
2015,Jammu,74,0
2015,Kathua,36,0
2015,Kishtwar,0,0
2015,Poonch,42,0
2015,Rajouri,20,0
2015,Ramban,2,0
2015,Reasi,9,0
2015,Samba,8,0
2015,Udhampur,3,0
2015,UMCP Jammu#,20,0
2015,Bokaro,5088,0
2015,Chatra,3409,0
2015,Deoghar,120,0
2015,Dhanbad,2354,0
2015,Dumka,2891,1
2015,East Singhbum,3162,1
2015,Garhwa,3116,0
2015,Giridih,7222,0
2015,Godda,5368,0
2015,Gumla,2657,0
2015,Hazaribagh,4924,0
2015,Jamtara,35,0
2015,Khunti,3886,0
2015,Koderma,1449,0
2015,Latehar,13149,1
2015,Lohardaga,2131,0
2015,Pakur,1592,0
2015,Palamu,8925,1
2015,Ramgarh,1835,0
2015,Ranchi,3305,0
2015,Sahebganj,3511,0
2015,Saraikela Kharsawan,2913,0
2015,Simdega,5012,0
2015,West Singhbhum,16746,2
2015,A.M.U. Almatti#,94,0
2015,A.M.U. B. Gudi#,7,0
2015,A.M.U. Kembhavi#,7,0
2015,Bagalkote,1043,0
2015,Ballari,147,0
2015,Belagavi,59,0
2015,Bengaluru Rural,3,0
2015,Bengaluru Urban,13,0
2015,Bidar,126,0
2015,Chamarajanagara,36,0
2015,ChikkaBallaPura,8,0
2015,Chikkamagaluru,81,0
2015,Chitradurga,22,0
2015,Dakshina Kannada,6480,0
2015,Davangere,37,0
2015,Dharwad,96,0
2015,Gadag,361,0
2015,Hassan,29,0
2015,Haveri,258,0
2015,Kalaburagi,310,0
2015,Kodagu,28,0
2015,Kolar,33,0
2015,Koppal,508,0
2015,Mandya,11,0
2015,Mysuru,34,0
2015,Raichur,210,0
2015,Ramanagara,9,0
2015,Shivamogga,117,0
2015,Tumakuru,68,0
2015,U.K.P.N. PURA#,328,0
2015,Udupi,1366,0
2015,Uttara Kannada,86,0
2015,Vijayapura,172,0
2015,Yadgir,258,0
